text,label,label_id,synthetic_rule
"Perisa Sintetik Ayam Goreng Perisa Sintetik Ayam, Natrium bikarbonat), Pati Jagung Gula, Asam askorbat BHA & TBHQ Pewama Alami Betakaroten CI 75130, almond, bahan pengemulsi (fosfat, antioksidan asam askorbat).",unsafe,1,KB_UNSAFE
"8%) (mengandung antioksidan (BHA, Perisa Alami Chili, Gula, Kakao Bubuk (1, asam laktat), Pengganti Lemak Kakao.",safe,0,KB_SAFE
"Bubuk jagung premium (65, Penguat rasa mononatrium L-glutamat, telur bubuk, pengental (gom biji lokus.",unsafe,1,KB_UNSAFE
"bubuk jagung, pemanis dekstrosa, Kakao, Pewarna Sintetik (Tartrazin CI No 19140, 005%), Perisa Buah-Buahan, sari asam jawa (0, DAUN BAWANG KERING.",safe,0,KB_SAFE
"Beras pilihan (85, TARTRAZlN CI, perisa sintetik (stroberi, teri, Pewarna sintetik (Ponceau 4R CI No, Penguat Rasa [Dinatrium 5'-Inosinat (E631).",unsafe,1,KB_UNSAFE
"Racikan Bumbu Pedas Level 15 (Bubuk cabai, Kakao Bubuk 3, Pengembang (Penstabil Dinatrium Difosfat, Pengemulsi (Nabati).",safe,0,KB_SAFE
"Ekstrak Bawang Putih, bawang putih kering, Lemak Kakao 0, minyak goreng nabati, garam laut (1%), gula dan sirup jagung fruktosa tinggi, 673%) (MENGANDUNG BUTTERMILK, GARAM.",safe,0,KB_SAFE
"whey, minyak sawit murni, bumbu (berisi gula, Kentang segar pilihan, Bubuk Karamel (0.",unsafe,1,KB_UNSAFE
"antioksidan tokoferol campuran pekat, Pantotenat), Maltodekstrin], PERISA: SINTETIK VANILA.",safe,0,KB_SAFE
"Pengawet Kalium Sorbat, perisa Identik alami lidah buaya, terigu, PENSTABIL (KALSIUM KARBONAT.",unsafe,1,KB_UNSAFE
"pengawet natrium metabisulfit, Minyak goreng kelapa sawit (mengandung antioksidan TBHQ), almond, beras olahan.",unsafe,1,KB_UNSAFE
"Niasin, Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), perhatikan bahan yang dicetak tebal, lesitin kedelai, Gula (mengandung.",unsafe,1,KB_UNSAFE
"Bumbu Rasa Bawang 5, kacang almond, 4%), Gula, BUMBU RASA RUMPUT LAUT (3.",unsafe,1,KB_UNSAFE
"tokoferol campuran pekat, Ubi kayu segar (64, Pewarna Alami Beta Karoten (Sayuran) CI, Perisa Sintetik Daging Sapi BBQ, Penguat Rasa Mononatrium Glutamat E621, pengawet asam sorbat, potongan bawang merah.",safe,0,KB_SAFE
"campuran rempah rahasia, minyak zaitun murni (4%), Diproduksi menggunakan peralatan yang juga memproses Krustase, Palmitat, Pemanis Buatan Aspartam (E951), pengatur pH (asam sitrat), FCF Cl No 15985), PENGENTAL (DIPATI FOSFAT (1412)).",safe,0,KB_SAFE
"Premik Vitamin (Bl, mentega, Potongan singkong (64, kismis 16, Mengandung Gula dan Pemanis Buatan.",unsafe,1,KB_UNSAFE
"wijen, lihat bahan bercetak tebal, Pektin), Cabe cheongyang).",unsafe,1,KB_UNSAFE
"dinatrium guanilat dan dinatrium inosinat), Alga laut (47%), Pasta Cokelat (mengandung Minyak Kelapa Sawit, tepung jagung halus, Antioksidan Natrium Askorbat.",safe,0,KB_SAFE
"minyak sayur (mengandung TBHQ), ragi, 02%), bawang merah segar, campuran rempah rahasia, BUMBU GARAM (MENGANDUNG PENGUAT RASA MONONATRIUM L-GLUTAMAT PERISA SINTETIK, bawang putih bubuk (0, pengatur keasaman (asam sitrat).",safe,0,KB_SAFE
"19%), Bawang Putih Bubuk, pewarna Beta - Karoten (sayuran) CI, kedelai, perisa ayam sintetis, PEMANIS BUATAN ASPARTAM)).",unsafe,1,KB_UNSAFE
"Kakao Bubuk 6, Perlakuan Tepung (Pati Jagung, (mengandung rumput laut 5%, minyak mustard, B6 (Piridoksin), Pantotenat), Biji Bunga Matahari (90.",safe,0,KB_SAFE
"Makaroni kering, saus tomat murni (45%), Pengatur Keasaman Asam Asetat, gandum, Kakao Bubuk 3.",unsafe,1,KB_UNSAFE
"bubuk bawang putih dan bombay, madu murni (0, Blackurrant, garam, bubuk merica, Pengembang (Natrium hidrogen, Pemanis Alami Glikosida steviol).",safe,0,KB_SAFE
"Potongan singkong terpilih, bawang putih bubuk (0, jeli bubuk, Cokelat (16%), CI 19140 dan antioksidan TBHQ, Cabe Hijau (28%), ANTIKEMPAL SILIKON DIOKSIDA.",safe,0,KB_SAFE
"Beras (56, antioksidan vitamin C, Pengembang Pewarna Sintetik Makanan Coklat HT CI No, sagu murni, Pewarna Alami Karmin CI no.",safe,0,KB_SAFE
"Kakao (5 5%), garam dapur (1%), Bawang Bombay Bubuk, lesitin kedelai.",unsafe,1,KB_UNSAFE
"42090 (133)), Tokoferol Campuran), Minyak nabati (Mengandung antioksidan, tepung mocaf (1, Minyak Goreng Kelapa Sawit (mengandung antioksidan TBHQ), Irisan singkong berkualitas, dinatrium guanilat dan inosinat).",safe,0,KB_SAFE
"6%), Antioksidan Tokoferol Campuan Pekat dan BHT), PENGENTAL (DIPATI FOSFAT (1412), Lemak Reroti (Mengandung Antioksidan BHA), cabai rawit pedas (1%).",safe,0,KB_SAFE
"Margarin (14%) (mengandung antioksidan (BHA, Biji jagung, gluten, buah campuran: (lidah buaya (10%), Pengawet Natrium Benzoat, pati ubi kayu.",unsafe,1,KB_UNSAFE
"Pengental Natrium karboksimetil selulosa, gandum, coklat cair pekat, beras berkualitas.",unsafe,1,KB_UNSAFE
"almond, asam cuka, Pelapis Cokelat Putih* 33, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))).",unsafe,1,KB_UNSAFE
"mentega, tepung dari beras putih, cumi-cumi, sari ragi), Sirup jagung, Perisa, jahe.",unsafe,1,KB_UNSAFE
"air matang, Pati Tapioka, perisa Identik alami lidah buaya, Kakao Bubuk (0, Cokelat Bubuk 6, zat pengemulsi nabati, SELULOSA, Pasta makaroni.",safe,0,KB_SAFE
"Kentang segar, lesitin kedelai, Krimer Nabati, Penstabil Nabati.",unsafe,1,KB_UNSAFE
"telur bubuk, Perisa Sintetik (mengandung Antioksidan Tokoferol), Asam Folat), garam halus.",unsafe,1,KB_UNSAFE
"natrium benzoat sebagai pengawet, Minyak Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), penguat rasa mononatrium L-glutamat, perisa alami paprika, Minyak Ketapa Sawit, susu bubuk, ANTIOKSIDAN TBHQ.",unsafe,1,KB_UNSAFE
"bawang putih parut, beras, salmon, bubuk cabai, Mengandung, Kacang Hazel.",unsafe,1,KB_UNSAFE
"minyak dari jagung, ikan, pemanis buatan asesulfam-K, 22%), daging sapi bubuk, Bubuk Ketumbar (0.",unsafe,1,KB_UNSAFE
"Perisa Sintetik, Dinatrium 5'-Guanylat), DAN NABATI), Sintetik, Penstabil fosfat, whey.",unsafe,1,KB_UNSAFE
"pewarna sintetik Tartrazin CI No, Ubi jalar ungu premium, Karagenan (5%), gandum, Perisa Sintetik dan Alami (mengandung Penguat Rasa (Mononatrium Glutamat, 97%).",unsafe,1,KB_UNSAFE
"Perisa Vanila dan Pewarna Makanan, MINYAK KELAPA MURNI, PEWARNA ALAMI BETA-KAROTEN CI NO, zat pengemulsi nabati, dinatrium 5'-guanilat [E627] & dinatrium 5'-inosinat [E631], Pewarna Alami Kurkumin CI 75300), Lemak Reroti (Mengandung Antioksidan Tokoferol), Madu Bubuk (0.",safe,0,KB_SAFE
"Sup : Miso beras (59%) (air, hazelnut, B12, penyedap MSG, Ekstrak Anato CI, Umbi kentang, Pati Modifikasi.",unsafe,1,KB_UNSAFE
"Pasta makaroni, lihat daftar bahan yang, dan Pengatur Keasaman (Asam Sitrat), Sayuran 38% (Kubis, KECAP MANIS : Gula, Laktosa, minyak nabati murni.",safe,0,KB_SAFE
"gluten, Antioksidan Askorbil Palmitat dan Tokoferol, serbuk bawang putih dan bombay, Antioksidan Tokoferol), Perisa Sintetik (Krim).",unsafe,1,KB_UNSAFE
"NATRIUM KARBOKSIMETIL SELULOSA, Jintan Bubuk, Penguat Rasa Mononatrium Glutamat dan Dinatrium 5'-Ribonukleotida), kedelai.",unsafe,1,KB_UNSAFE
"bubuk ekstrak jamur shitake, magnesium klorida), Perisa Artifisial Vanila, telur, Perisai Sintetik Stroberi, 002%).",unsafe,1,KB_UNSAFE
"tepung ubi kayu, Pengembang Pewarna Sintetik Makanan Coklat HT CI No, Sirup fruktosa, minyak nabati (mengandung antioksidan TBHQ), garam laut (1%).",safe,0,KB_SAFE
"Pati jagung, Bumbu-bumbu, bubuk bawang bombai (0, Kentang pilihan.",safe,0,KB_SAFE
"Natrium Askorbat, pewama alami klorofilin tembaga kompleks CI, hazelnut, minyak nabati non-hidrogenasi (kelapa sawit.",unsafe,1,KB_UNSAFE
"Benzoat [E211])), DEKSTROSA, PERISA SINTETIK (VANILLA DAN CUSTARD), aroma paprika alami, potongan nata de coco (7, Minyak Nabati (mengandung antioksidan BHT), bawang merah bubuk, dinatrium inosinat dan guanilat).",safe,0,KB_SAFE
"campuran rempah, penguat rasa, Singkong ungu pilihan, Lobak (60%), minyak goreng murni, perisa jeruk mandarin sintetis, Pisang Raja, 4%).",safe,0,KB_SAFE
"Kacang Tanah (45, Bebas pemanis artifisial, Tepung Beras), Kismis (9%), TARTRAZlN CI, Perisa sintetik cokelat (mengandung pengawet kalium sorbat), Anti Kempal Siiikon Dioksida Halus, Penstabil Dinatrium Difosfat.",safe,0,KB_SAFE
"09%), SIRUP GLUKOSA, Perisa Sintetik, Daun teh hijau, kepiting, PENGATUR KEASAMAN (ASAM SITRAT (330), dan kacang - kacangan lainnya.",unsafe,1,KB_UNSAFE
"Penguat Rasa [Dinatrium 5'-Inosinat (E631), 02%), bubuk jagung, almond, Bumbu Rasa Jagung (3.",unsafe,1,KB_UNSAFE
"VITAMIN Bl, dan kacang - kacangan lainnya, Natrium Hidrogen Karbonat), Bumbu Rasa Cokelat (mengandung Gula, Iihat daftar bahan yang dicetak tebal, krustasea, cabai merah kering.",unsafe,1,KB_UNSAFE
"Antioksidan Tokoferol), coklat cair gelap, gluten, penguat rasa MSG.",unsafe,1,KB_UNSAFE
"PEWARNA ALAMI KARAMEL I), madu alami (0, penguat rasa mononatrium L-glutamat, Pewarna Alami Karamel kelas, Pelapis Perisa Sintetik, pengental (gom kacang lokus, Bumbu Rasa Ayam (Mengandung, dekstrosa alami.",safe,0,KB_SAFE
"Pati Termodifikasi Asam, kismis 16, minyak sayur murni, minyak sawit (mengandung antioksidan tokoferol).",safe,0,KB_SAFE
"Tanpa, konsentrat jus stroberi (8%), perisa ayam buatan, Pewama Alami (Karamel Kelas III/E, gula, Pengental Natrium karboksimetil selulosa.",safe,0,KB_SAFE
"Air steril, krimer (mengandung penstabil kalium fosfat, bawang putih bubuk (0, sirup tinggi fruktosa, minyak kelapa sawit murni, thermophilus), LIHAT DAFTAR BARAN YANG.",safe,0,KB_SAFE
"susu, Kakao (5 5%), bawang merah segar, 63%), PERISA SINTETIK(COKELAT, Penstabil Dipati adipat terasetilasi.",unsafe,1,KB_UNSAFE
"Penstabil dan Perisa Sintetik (mengandung Antioksidan Alfa Tokoferol), bubuk merica, Kacang Pohon dan Kacang Tanah, PENGUAT RASA (MONONATRIUM GLUTAMAT DAN, melon), Pengental Hidroksipropil Dipati Fosfat.",safe,0,KB_SAFE
"Campuran, Tidak mengandung pengawet dan pemanis buatan, thermophilus), Kuning FCF CI, malt, Tepung dari jagung (65.",unsafe,1,KB_UNSAFE
"serbuk bawang putih, susu, Bihun: Pati jagung pilihan, BUMBU: Daging ayam (15%), pengental gom xanthan.",unsafe,1,KB_UNSAFE
"Lemak Nabati, Rolled Oats (83, Minyak Nabati (mengandung antioksidan tokoferol dan pewarna alami Beta-Karoten (sayuran) CI, telur bubuk, Antioksidan Tokoferol Campuran Pekat.",unsafe,1,KB_UNSAFE
"dan Kacang Pohon, Pengawet (Kalium Sorbat dan Natrium Nitrit), Perlakuan Tepung (Natrium Stearoil-2-Laktilat), Bebas dari pengawet dan pemanis buatan.",safe,0,KB_SAFE
"minyak sawit, LAKTOSA, crustacea, Ekstrak Ragi, Diproduksi menggunakan peralatan, tepung yang dimodifikasi (enzim protease dan amilase).",unsafe,1,KB_UNSAFE
"tepung jagung, garam alami, Perisa sintetik (Vanila, garam gurih (5%) (mengandung penyedap MSG.",safe,0,KB_SAFE
"sari asam jawa (0, bubuk coklat premium, BERAS JEPANG 43, DAN PEWARNA SINTETIK TARTRAZIN CI NO, 14%), Pati Kentang (72, Kurkumin CI, PENSTABIL: GOM KACANG LOKUS.",safe,0,KB_SAFE
"lesitin kedelai, BubukTomat, Perisa Identik Alami Lemon (Mengandung Antioksidan BHT), garam gurih (5%) (mengandung MSG, Gula Halus, DAN EKSTRAK RAGI.",unsafe,1,KB_UNSAFE
"bakteri asam lakfat, Garam (8, Pengembang Amonium Bikarbonat [E503ii], 19%).",safe,0,KB_SAFE
"Pengganti Lemak Kakao, Sintetik (Kuning FCF CI, Pati Tapioka, PENGENTAL (PATI ASETAT), Kacang Pohon dan Kacang Tanah, Diproduksi menggunakan peralatan yang juga memproses serealia, ekstrak ragi.",safe,0,KB_SAFE
"Serpihan Kentang 60%, Pasta Tomat, perisa sintetik, whey, Pengembang Amonium Bikarbonat [E503ii].",unsafe,1,KB_UNSAFE
"Dekstrosa, (29, PGPR), susu bubuk, seledri kering, var, zat pengemulsi.",unsafe,1,KB_UNSAFE
"Rempah (Bawang Merah Bubuk, bawang putih tumbuk, emulsifier nabati, irisan daun bawang, air bersih, whey, minyak tumbuhan pilihan.",unsafe,1,KB_UNSAFE
"Vitamin A, margarin (mengandung antioksidan askorbil palmitat, Bumbu Rasa Bawang 5, PENGEMBANG: NATRIUM BIKARBONAT, whey, Saus Cabai (4, Dinatrium Inosinat & Guanilat.",unsafe,1,KB_UNSAFE
"bubuk bawang putih, Butiran Biskuit Vanila 4, Kalsium Karbonat, kepiting, 32%}, perisa cocopandan sintetik.",unsafe,1,KB_UNSAFE
"3% (GULA, beras kering, Minyak Atsiri Paprika, EDTA sebagai sekuestran, Pati jagung, Pati termodifikasi.",safe,0,KB_SAFE
"Pengembang Amonium Hidrogen Karbonat, wijen, 72%), konsentrat sari buah anggur (2, Perisa Sintetik dan Alami (mengandung Penguat Rasa (Mononatrium Glutamat, umbi singkong (31.",unsafe,1,KB_UNSAFE
"Madu (0, (Vitamin (A, Cokelat Bubuk 6, natrium benzoat untuk pengawet, Bubuk Daging Ayam {2%}, Potongan singkong terpilih.",safe,0,KB_SAFE
"Ubi kayu (64, Sahang, Cokelat Compound Hitam Chips (16%, garam laut (0, sirup glukosa, Beras berkualitas tinggi (85, Pasta, Penstabil Dinatrium Difosfat.",safe,0,KB_SAFE
"bumbu (bawang bombay, Bumbu Ayam Teriyaki ({6, Pasta Tomat, Cabe cheongyang), dan fosfat), Perisa Sintetik (mengandung antioksidan tokoferol), sirup fruktosa.",safe,0,KB_SAFE
"Mononatrium Glutamat (MSG), serbuk bawang putih dan merah, Pengembang Natrium Bikarbonat dan Penstabil Dinatrium Difosfat), mentega, bawang putih bubuk.",unsafe,1,KB_UNSAFE
"minyak sawit olein, tepung beras premium, natrium benzoat sebagai bahan pengawet, Antioksidan Natrium Askorbat, bawang putih kering, lesitin kedelai, bubuk bawang putih dan bombay.",unsafe,1,KB_UNSAFE
"Tetur, bawang putih halus, malt, Pewama Alami Karamel Kelas IV.",unsafe,1,KB_UNSAFE
"Gula kristal, pewama alami karamel I, daun jeruk nipis, tepung ubi kayu, telur bubuk.",unsafe,1,KB_UNSAFE
"Ekstrak kelapa segar (50%), susu bubuk, Pemanis Alami Sorbitol Sirup, Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), Maltosa, Minyak bumbu: Minyak tumbuhan, lemak reroti (mengandung antioksidan tokoferol).",unsafe,1,KB_UNSAFE
"ekstrak khamir), KAKAO BUBUK(2%), saus sambal (mengandung penyedap MSG) (41%), Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan, Keripik singkong terbaik, Rumput laut berkualitas (47%), cokelat leleh hitam.",safe,0,KB_SAFE
"kayu manis, Bawang Putih, kacang-kacangan, tepung tapioka, Potongan singkong terpilih, gula pasir berkualitas, 4%), MINYAK OLEIN KELAPA SAWIT.",safe,0,KB_SAFE
"Aprikot (1%), bubuk beras, glukosa cair, Keping Jagung (2, minyak nabati (mengandung antioksidan tokoferol campura pekat [E307b]).",safe,0,KB_SAFE
"Konsentrat sari buah lemon, Penguat Rasa (Mononatrium Glutamat, udang, Margarin (Mengandung Antioksidan Alfatokoferol, Pewarna Beta Carotene (sintetik CI 40800), BAHAN PELENGKAP: Daun bawang kering, gula.",unsafe,1,KB_UNSAFE
"Minyak Ketapa Sawit, 9%), Daun bawang, natrium benzoat untuk pengawet, kacang mede, Ekstrak Daging Sapi (0, pengawet kalium sorbat.",unsafe,1,KB_UNSAFE
"garam murni, gandum, potongan bawang bombay, GARAM, irisan tipis bawang merah, kalsium laktat), Pengental Gom Xanthan.",unsafe,1,KB_UNSAFE
"tepung terigu, gula kristal, garam beryodium (0, hamil, Penguat Rasa (Natrium Inosinat.",unsafe,1,KB_UNSAFE
"Bumbu Frankfurter, Bumbu Rasa Bawang Putih, Cokelat Bubuk (2%), madu murni (0, biru berlian FCF CI 42090), garam spesial (5%) (dengan penyedap rasa MSG, Tepung Beras.",safe,0,KB_SAFE
"lemak kakao, MINYAK NABATI (MENGANDUNG, saus tomat alami (45%), glukosa murni, karagenan, Bubuk Lada Putih, Kalsium Karbonat dan 3 Vitamin (mengandung Antioksidan dl-a-Tokoferol).",safe,0,KB_SAFE
"kacang-kacangan, Kacang Tanah (45, Saus Stroberi 16% (Mengandung Kalium Sorbat), 68%), Madu Bubuk (0, Penstabil Natrium Tripolifosfat.",safe,0,KB_SAFE
"penguat rasa mononatrium glutamat), KAKAO BUBUK (6%), lihat daftar bahan yang di cetak tebal, Bubuk Bonito kering, 80%).",safe,0,KB_SAFE
"Bl2), Bumbu (Mengandung Penguat Rasa Dinatrium Inosinat, GOM GUAR, Minyak Sayur.",safe,0,KB_SAFE
"lesitin kedelai, Pewarna Tartrazin CI, Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat &TokoferoI), MSG sebagai penyedap.",unsafe,1,KB_UNSAFE
"Daun Bawang ( 1, PERISA ALAMI KENTANG PANGGANG, crustacea, Minyak Sayur, Biru Berlian FCF CI No, Ubi ungu terbaik.",unsafe,1,KB_UNSAFE
"gula dekstrosa, lemak reroti (Mengandung Antioksidan BHA), Bumbu Rasa Jagung (3, singkong segar (31.",safe,0,KB_SAFE
"Perisa Alami, bawang merah (0, tepung dari biji beras, seledri, crustacea, bahan pengemulsi, Air murni.",unsafe,1,KB_UNSAFE
"Kakao Massa 4, aroma ayam buatan, rempah-rempah pilihan, Oat Utuh (8%), lada bubuk, garam alami, Pewarna Alami Kurkumin CI.",safe,0,KB_SAFE
"whey, Lada hitam bubuk, Moluska, penyedap MSG, Potongan singkong (64, Penstabil (Nabati).",unsafe,1,KB_UNSAFE
"pengental hidroksipropil dipati Fosfat, ANTIOKSIDAN TOKOFEROL CAMPUPAN PEKAT, Lakotsa, Sirup Glukosa.",safe,0,KB_SAFE
"garam berbumbu (5%) (berisi penguat rasa MSG, Kakao Bubuk (1, Racikan Bumbu Pedas Level 15 (Bubuk cabai, Enzim Papain).",safe,0,KB_SAFE
"Perisa Sintetik, Minyak nabati (Mengandung antioksidan, penyedap mononatrium glutamat, Pewarna makanan sintetik kuning FCF CI 15985, Bahan Penolong (Enzim Protease, Jeli Bubuk, gula (19.",safe,0,KB_SAFE
"Kacang Hazel (6, Lesitin, LIHAT DAFTAR BARAN YANG, pengawet natrium benzoate), Pewama Sintetik Eritrosin CI.",safe,0,KB_SAFE
"bubuk kakao, minyak sayur, Pengatur Keasaman (Asam Laktat dan Asam Sitrat), 8%) (mengandung antioksidan (BHA, bawang putih tumbuk, Garam (8.",safe,0,KB_SAFE
"garam (1%), 57%), Dektrosa Monohidrat, KAKAO BUBUK(2%), Pewarna Alami Karmin CI, Bifidobacterium, perisa sintetik vanilla.",safe,0,KB_SAFE
"daging sapi bubuk, Mengandung pemanis buatan, garam dapur, PATI KENTANG 1, 45%), Oat Utuh (8%).",safe,0,KB_SAFE
"Perisa Vanila dan Pewarna Makanan, Penstabil (Kalsium Karbonat), penyedap mononatrium glutamat, Kacang Pohon, madu (0, Bumbu Rasa Rumput Laut Panggang.",safe,0,KB_SAFE
"madu murni (0, Bebas dari pemanis buatan, Perisa Sintetik (4, Bumbu Ayam Teriyaki ({6.",safe,0,KB_SAFE
"Bikarbonat), susu bubuk, Campuran Bumbu Pedas Tingkat 15 (Serbuk cabai, Pengatur Keasaman Natrium Sitrat, Minyak Goreng Kelapa Sawit (mengandung antioksidan TBHQ), campuran rasa soto (mengandung hidrolisat protein nabati, Minyak sayur.",unsafe,1,KB_UNSAFE
"Daging Iga Sapi (62, salmon, kaldu tumbuhan, minyak sawit (mengandung antioksidan tokoferol), Bubuk Ketumbar (0, Minyak Olein Kelapa Sawit, serbuk ayam.",unsafe,1,KB_UNSAFE
"lesitin kedelai, Kakao (5 5%), 9%) (mengandung Antioksidan, gula dan sirup jagung tinggi fruktosa, gula kristal halus.",unsafe,1,KB_UNSAFE
"gula dan sirup jagung fruktosa tinggi, PENGATUR KEASAMAN, dan garam halus, lesitin kedelai, 40800, lihat daftar bahan, Sirup Glukosa.",unsafe,1,KB_UNSAFE
"Mengardung alergen, perisa sintetik (anggur, Pewarna Alami Karamel III - E150c), Rasa (Dinatrium Inosinat, tepung gandum, PENGEMBANG: NATRIUM BIKARBONAT.",unsafe,1,KB_UNSAFE
"Penguat Rasa (Mononatrium Glutamat dan Dinatrium Ribonukleotida), Ekstrak Bawang Putih, Kacang Pohon, Pasta makaroni, Pengganti Lemak Kakao.",safe,0,KB_SAFE
"tepung terigu, Pewarna sintetik (Ponceau 4R CI No, Askorbil Pamitat, perisa paprika alami.",unsafe,1,KB_UNSAFE
"Daun bawang, Bawang Putih Bubuk), Biji jagung, minyak nabati sawit, 9%) (mengandung Antioksidan, Pemanis Buatan Sukralosa, COKLAT HITAM COMPOUND.",safe,0,KB_SAFE
"lesitin kedelai, daging sapi bubuk, (mengandung rumput laut 5%, cabai merah kering, Pati Jagung Gula.",unsafe,1,KB_UNSAFE
"kismis 16, perisa soto (dengan hidrolisat protein nabati, Ubi kayu berkualitas (63, kacang mede, Lihat komposisi yang dicetak tebal.",unsafe,1,KB_UNSAFE
"Ekstrak Bawang Putih, Singkong iris pilihan, PENGEMBANG: NATRIUM BIKARBONAT, whey, madu (0.",unsafe,1,KB_UNSAFE
"sirup tinggi fruktosa, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, gluten, Minyak berbumbu: Minyak nabati.",unsafe,1,KB_UNSAFE
"09%), cokelat leleh, Bubuk Karamel (0, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii))), nisin), alami santan, tapioka.",safe,0,KB_SAFE
"Cuka (mengandung alkohol 0, Pati Modifikasi, Dinatrium Inosinat (E631)], susu.",unsafe,1,KB_UNSAFE
"Penguat Rasa (Mononatrium L-glutamate, jeli bubuk, Mononatrium Glutamat (MSG), 75300, tepung terigu.",unsafe,1,KB_UNSAFE
"sesame, Pewarna Sintetik Ponceau 4R Cl, 88%), Penstabil Dinatrium Difosfat).",unsafe,1,KB_UNSAFE
"Kakao Bubuk 3, biji wijen, Semolina Jagung 36%), tepung singkong.",unsafe,1,KB_UNSAFE
"B12, lemak coklat asli, BUMBU BUBUK:, kedelai.",unsafe,1,KB_UNSAFE
"CI 19140 dan antioksidan TBHQ, keju, 9%) (mengandung Antioksidan, saus cabai merah (dengan penguat rasa MSG) (41%), Asam askorbat BHA & TBHQ, MI: Tepung tetigu.",unsafe,1,KB_UNSAFE
"udang, abai 6, Pewarna Sintetik (Tartrazin CI No 19140, Lemak Nabati ( mengandung Antioksidan Tokoferol ).",unsafe,1,KB_UNSAFE
"ikan, Perisa Sintetik Lemon, kaldu sayuran, 63% (Mengandung Jagung Bubuk (2%), PERISA SINTETIK(COKELAT.",unsafe,1,KB_UNSAFE
"Penguat Rasa [Dinatrium 5'-Inosinat (E631), bikarbonat, Penguat rasa Dinatrium 5'ribonukleotida) Pewama Alami Beta Karoten (sayuran) CI No, Merah Bit, perisa jeruk mandarin sintetis.",safe,0,KB_SAFE
"malt, beras panggang, Kultur (L, Mengandung, lemak cokelat murni, Blackurrant.",unsafe,1,KB_UNSAFE
"75130 (160a(ii), pemanis buatan asesulfam-K, sari buah asam (0, Saus Stroberi 16% (Mengandung Kalium Sorbat), Pewarna Sintetik Kuning FCF CI, kedelai.",unsafe,1,KB_UNSAFE
"557%), ibu hamil dan ibu menyususi, Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat &TokoferoI), Gula halus.",safe,0,KB_SAFE
"16255, telur bubuk, daun jeruk kering, Dinatrium Guanilat (E627), Dinatrium Inosinat dan Dinatrium Guanilat), Peterseli, Lemak Reroti (mengandung Antioksidan Tokoferol).",unsafe,1,KB_UNSAFE
"bawang merah segar, Sirup fruktosa, Bawang Bombai, Beras berkualitas (85, tepung dari beras, Antioksidan Askorbil Palmitat dan Tokoferol, Natrium Bikarbonat), Minyak Goreng Kelapa Sawit (mengandung antioksidan TBHQ).",safe,0,KB_SAFE
"Perisa Sintetik Lemon, Pemanis Alami Glikosida, Perisa Sintetik Vanila, bubuk konjak.",safe,0,KB_SAFE
"Pengatur Keasaman (Kalium Karbonat, PENGENTAL (PATI ASETAT), pengatur keasaman kalsium sulfat dan glukono delta lakton, Tepung beras (80%).",safe,0,KB_SAFE
"Penstabil Fosfat, PENSTABIL: GOM KACANG LOKUS, kepiting, Minyak bumbu: Minyak tumbuhan, pengatur asam (asam cuka dan asam laktat), tepung maizena.",unsafe,1,KB_UNSAFE
"asam asetat food grade, 002%), pengental gom xanthan, karagenan, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat) Perisa Alami, pengental xanthan gum.",safe,0,KB_SAFE
"Catatan: Memuat alergen, Sayuran 38% (Kubis, bubuk lada hitam, Semolina Jagung 36%), pengawet kalium sorbat, Tepung beras (80%), krustasea.",unsafe,1,KB_UNSAFE
"pengatur keasaman (asam asetat dan laktat), Tanpa pengawet dan pemanis artifisial, lesitin kedelai, Sup : Miso beras (59%) (air, 3%}, Tanpa Pengawet, Bubuk jagung premium (65.",unsafe,1,KB_UNSAFE
"krustasea, bahan pengemulsi, Alami Karamel l), 037%.",unsafe,1,KB_UNSAFE
"Pewarna Alami Beta Karoten CI, Penstabil Natrium Tripolifosfat, ibu, tokoferol, Pewarna Makanan Sintetik (Tartrazin CI 19140, 15985 dan Tartrazin CI, Mungkin mengandung seledri, pati (kentang.",safe,0,KB_SAFE
"ikan, Perisa Sintetik (Teh Hijau, Penguat Rasa Mononatrium L-Glutamat, BERAS JEPANG 43, garam berbumbu (5%) (berisi penguat rasa MSG, Biji jagung pilihan, Margarin (mengandung pengawet Kalium sorbat.",unsafe,1,KB_UNSAFE
"kacang mede, Catatan: Memuat alergen, Bubuk Kecap, garam murni (0, natrium benzoat sebagai bahan pengawet.",unsafe,1,KB_UNSAFE
"bawang merah bubuk, Pewarna Alami Karamel Kelas III, Bumbu Rasa Abon Sapi 1, 9%) (mengandung Antioksidan, Pati Modifikasi, rempah-rempah pilihan.",safe,0,KB_SAFE
"kenari, Penstabi Gom Arab (E414), Kultur (L, PERISA SINTETIK (VANILA, kaldu sayuran alami, hidrolisat.",unsafe,1,KB_UNSAFE
