text,label_id,label
"Daging tenggiri pilihan, pengatur pH (asam sitrat, Margarin (Minyak Kelapa Sawit, Trinatrium Sitrat, Kentang Kering (62, 58%), kasein.",1,unsafe
"tepung beras halus, Penstabil (Gelatin sapi), garam beraroma (5%) (dengan penyedap MSG, Catatan: Berisi alergen, Penstabil Natrium Tripolifosfat, penyedap MSG.",0,safe
"margarin (mengandung pewarna alami Beta karoten (sayuran) CI No 75130), Penguat Rasa (Natrium Inosinat, TEH HIJAU BUBUK (2%), PENGEMBANG (AMONIUM BIKARBONAT.",0,safe
"dekstrosa, Pati Kentang, pengembang amonium hidrogen karbonat, saus tomat murni (45%), Minyak nabati, Lobak kering, tepung beras putih halus.",0,safe
"Sari minyak kedelai (mengandung antioksidan askorbil palmitat), air murni, kuning telur segar, gula (dengan pengawet sulfit), garam, pengatur keasaman (asam asetat dan laktat), MSG, pengental xanthan, minyak mustard, EDTA kalsium dinatrium, ekstrak paprika alami.",0,safe
"Tepung beras (80%), GOM XANTHAN, seledri kering, PENGATUR KEASAMAN, kaldu nabati, wijen, Pengawet Natrium Nitrit.",1,unsafe
"bubuk cokelat, irisan daun bawang, Cokelat HT Cl 20285), Lemak Reroti (Mengandung Antioksidan BHA), aroma sintetis, perisa alami paprika, susu.",1,unsafe
"Natrium Askorbat, pewama alami klorofilin tembaga kompleks CI, hazelnut, minyak nabati non-hidrogenasi (kelapa sawit.",1,unsafe
"dinatrium guanilat dan dinatrium inosinat), Alga laut (47%), Pasta Cokelat (mengandung Minyak Kelapa Sawit, tepung jagung halus, Antioksidan Natrium Askorbat.",0,safe
"Filet ikan tuna (70%), air minum, kaldu nabati, garam laut (0,7%), MSG sebagai penyedap",0,safe
"Pengatur Keasaman Natrium Sitrat, BUMBU BUBUK:, salmon, Jengkol, bahan pengawet natrium benzoat.",1,unsafe
"garam alami, Minyak Atsiri Paprika, Perisa Alami Mangga, Pewarna makanan sintetik kuning FCF CI 15985, B12.",0,safe
"Penguat Rasa (mengandung Mononatrium Glutamat, bumbu (terdiri dari gula, Pewarna sintetik (Ponceau 4R CI No, Kentang pilihan, Pengembang Natrium hidrogen karbonat, leci, 1% (Mengandung Maltodekstrin, Merica Putih Bubuk.",0,safe
"Minyak kanola, Kacang Hazel (6, serbuk coklat, Pengatur Keasaman Asam Laktat, beras goreng crispy, merah allura CI 16035, kepiting.",1,unsafe
"Merah Bit, TARTRAZlN CI, Ekstrak Protein Nabati, Ekstrak Annato CI 75120), sekuestran EDTA, Biji Bunga Matahari (88.",0,safe
"gluten, Tokoferol), saus tomat kental (45%), Ubi kayu berkualitas (63, Kentang segar, margarin oles (mengandung pengawet kalium sorbat.",1,unsafe
"telur, Ragi (mengandung antioksidan asam askorbat), Pewarna Alami (Beta-Karoten (sayuran) CI, Steviol [E960], bubuk cabai, rumput laut wakame kering (7%).",1,unsafe
"perisa soto (dengan hidrolisat protein nabati, tepung singkong, Lemak Reroti(mengandung antioksidan TBHQ), Kakao Bubuk 3.",0,safe
"Daging Iga Sapi (62, salmon, kaldu tumbuhan, minyak sawit (mengandung antioksidan tokoferol), Bubuk Ketumbar (0, Minyak Olein Kelapa Sawit, serbuk ayam.",1,unsafe
"395%), pengawet asam sorbat, Paprika (0, dan garam dapur, Laktosa, Singkong segar (63, Ilhat daftar bahan yang dicetak tebal, 19140.",0,safe
"bawang merah potong, Perisa Identik Alami Lemon (Mengandung Antioksidan BHT), MINYAK NABATI, Beras (56, pati ubi kayu, lihat komposisi, gula kristal (19.",0,safe
"Penstabil (Hewani Gelatin Sapi dan Nabati), Bumbu (Mengandung Penguat Rasa Dinatrium Inosinat, seledri, 75130 (Mengandung Antioksidan d-alfa Tokoferol dan Asam Askorbat), Pemanis Alami Steviol, Asam Folat), krimer nabati.",0,safe
"KAKAO BUBUK(2%), kalium sorbat, Acar sawi, daging sapi bubuk, PERISA: SINTETIK VANILLA), ANTIKEMPAL SILIKON DIOKSIDA, Palmitat dan Tokoferol, Singkong pilihan (63.",0,safe
"Mi bihun: Pati jagung, bumbu (mengandung laktosa, lihat daftar, lihat bahan bercetak tebal, wijen, jus jeruk mandarin segar (4, 72%).",1,unsafe
"Pasta Kacang Hazel, biji wijen, perisa paprika, Air minum, BUMBU RASA AYAM.",1,unsafe
"BUMBU BUBUK:, MINYAK NABATI (MENGANDUNG, Palmitat, BHT, Kakao Bubuk 0, bawang merah cincang, bawang merah goreng, Sayuran Bubuk.",0,safe
"Beras berkualitas (85,79%), tepung tapioka, maltodekstrin, garam, gula, penyedap rasa MSG, aroma ayam sintetis, minyak nabati (mengandung antioksidan TBHQ), potongan daun bawang, bubuk bawang putih, lada bubuk, vitamin (A dengan tokoferol, B1, B2, B6, B12).",0,safe
"Madu (0, (Vitamin (A, Cokelat Bubuk 6, natrium benzoat untuk pengawet, Bubuk Daging Ayam {2%}, Potongan singkong terpilih.",0,safe
"Ubi kayu (63,5%), minyak sawit olein, campuran bumbu (berisi gula, MSG, serbuk bawang putih, serbuk bawang bombay, dinatrium guanilat dan dinatrium inosinat), garam (0,63%).",0,safe
"Biji Bunga Matahari (88.45%), Garam,
Rempah, Perisa Sintotik, Susu Bubuk (0.04%)
Informasi Alergen : Mengandung Alergen, lihat daftar bahan yang dicetak tebal",1,unsafe
"Margarin (mengandung pengawet Kalium sorbat, Pewarna Makanan Sintetik (Tartrazin CI 19140, RUMPUT LAUT (0, Mi bihun: Pati jagung.",0,safe
"Semolina Jagung, LEMAK REROTI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))), sari ragi), ekstrak ragi, pengawet kalium sorbat, Pati Termodifikasi, Steviol [E960], laktosa.",0,safe
"64%), (mengandung Gula, Dinatrium, Keping Jagung (2, rumput laut (1%), Dinatrium Inosinat (E631)], garam laut, Biru Berlian FCF CI No.",0,safe
"Biscuit (38%) (Mengandung Tepung Terigu, Pengembang Natrium Hidrogen Karbonat), Air, Gula (Mengandung Pengawel Sulfit), Padatan Susu (Susu Bubuk Skim, Susu Bubuk Full Krim), Minyak Nabati, Mentega, Sirup Jagung Tinggi Fruktosa, Penstabil (Nabati), Pengemulsi (Nabati), Perisa Sintetik, Pewarna Sintetik (Tartrazin CI No.19140).
Peringatan Alergen : Mengandung Alergen, Lihat Daftar Bahan Yang Dicetak Tebal",1,unsafe
"Telur (35%), Gula (17%), Lemak Reroti Nabati (mengandung Antioksidan Askorbil Palmitat dan Tokoferol). Tepung Terigu (16.99%), Cokelat Compoung Butir (8.01%), Minyak Mentega (6%).",1,unsafe
"18%), Cengkeh (1%), dan kacang, perisa paprika, Lemak Reroti (mengandung antioksidan tokoferol), gula pasir berkualitas, pewarna Beta - Karoten (sayuran) CI.",0,safe
"DAN NATRIUM BIKARBONAT), 16%), Karagenan (5%), VITAMIN B2, dan kacang pohon, telur, Pati tapioka.",1,unsafe
"BUMBU : Gula, dinatrium 5'-guanilat [E627] & dinatrium 5'-inosinat [E631], 75300), Pengemulsi, Pemanis Alami Glikosida steviol), gula glukosa, Menangdung pemanis buatan, Perisa Alami Barbekiu.",0,safe
"Sirup Gula Invert, Daglng Ayam (56%), Bumbu Ayam Teriyaki ({6, Minyak Kelapa, garam berbumbu (5%) (berisi penguat rasa MSG, Bumbu Rasa Bawang 5, Pewama Alami Karamel Kelas IV, saus sambal (mengandung MSG) (41%).",0,safe
"Sari buah kelapa (50%), air minum, gula, aroma sintetis cocopandan, pengatur keasaman (asam sitrat), natrium benzoat sebagai pengawet, madu alami (0,01%). Tanpa pemanis buatan.",0,safe
"NATRIUM KARBOKSIMETIL SELULOSA, Jintan Bubuk, Penguat Rasa Mononatrium Glutamat dan Dinatrium 5'-Ribonukleotida), kedelai.",1,unsafe
"bawang merah segar, Sirup fruktosa, Bawang Bombai, Beras berkualitas (85, tepung dari beras, Antioksidan Askorbil Palmitat dan Tokoferol, Natrium Bikarbonat), Minyak Goreng Kelapa Sawit (mengandung antioksidan TBHQ).",0,safe
"tepung dari beras, terigu, Pati Termodifikasi Asam, Minyak goreng kelapa sawit (mengandung antioksidan TBHQ), garam spesial (5%) (dengan penyedap rasa MSG.",1,unsafe
"Umbi kentang, susu bubuk, GARAM GURIH, 97%), Perisa Alami Cokelat.",1,unsafe
"Dinatrium Inosinat (E631)], penyedap mononatrium glutamat, rapeseed), Premiks Vitamin.",0,safe
"minyak zaitun murni (4%), Bubuk jagung premium (65, Pemanis Alami Glikosida, Pewama Alami Betakaroten CI 75130, Pengental Pektin, MINYAK NABATI (MENGANDUNG, Lemak Reroti (mengandung antioksidan tokoferol).",0,safe
"395%), perisa cocopandan buatan, kasein, 75130, sari buah asam (0.",1,unsafe
"Lobak segar (60%), air minum, asam asetat, garam dapur, pengatur asam (asam sitrat, asam laktat), kalium sorbat, asam askorbat, gula glukosa, natrium sulfat.",0,safe
"Daging Ayam (50%), lesitin kedelai, serbuk jagung pilihan, Singkong ungu terpilih, Pengatur Keasaman (Asam Sitrat).",1,unsafe
"tepung dari sagu, pati dari jagung, susu, Air steril, Pewarna alami Karamel I, Pelapis Cokelat Putih* 33.",1,unsafe
"saus cabai merah (dengan penguat rasa MSG) (41%), telur, Dinatrium, Perisa Sintetik (mengandung Antioksidan Tokoferol), pati jagung.",1,unsafe
"merica bubuk, Nisin, irisan bawang merah, Penguat Rasa Mononatrium Glutamat dan Dinatrium Ribonukleotida).",0,safe
"Tepung Beras, Tepung Terigu, Tepung Tapioka, Gula, Pati Termodifikasi, Garam, Pengembang (Natrium Hidrogen Karbonat, Dinatrium Difosfat), Perisa Sintetik, Penstabil Nabati.",1,unsafe
"susu, vitamin (A dengan tokoferol, nabati), Kakao (5 5%).",1,unsafe
"bubuk bawang putih, Butiran Biskuit Vanila 4, Kalsium Karbonat, kepiting, 32%}, perisa cocopandan sintetik.",1,unsafe
"sari asam jawa (0, bubuk coklat premium, BERAS JEPANG 43, DAN PEWARNA SINTETIK TARTRAZIN CI NO, 14%), Pati Kentang (72, Kurkumin CI, PENSTABIL: GOM KACANG LOKUS.",0,safe
"Tepung Terigu, Gula (Mengandung Pengawet Sulfit), Margarin (Mengandung Antioksidan Alfatokoferol, Askorbil Pamitat, Asam askorbat BHA & TBHQ Pewama Alami Betakaroten CI 75130, Kurkumin CI 75300, dan Ekstrak Annato CI 75120), Telur, Air, Rempah (1,2%), Pengembang (Amonium Hidrogen Karbonat, Natrium Hidrogen Karbonat), Garam, Pengemulsi (Dinatrium Difosfat), Perisa Sintetik Lemon, Pewarna Alami Karamel III (Mengandung Pengawet Sulfit)",1,unsafe
"Kecap Inggris (Mengandung alkohol 0, Ekstrak, Biji Bunga Matahari, Margarin (Mengandung Antioksidan Alfatokoferol, tepung gandum, sari ragi), Gula (19%).",1,unsafe
"Pati Kentang (30.8%), Tapioka, Tepung Terigu, Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan
Tokoferol), Gula, Garam, Pewarna Alami Karamel Kelas III.",1,unsafe
"pengembang (natrium hidrogen karbonat (INS500ii)), Bumbu Rasa Cokelat (mengandung Gula, Jagung berkualitas, minyak biji sawi, MINYAK NABATI, telur.",1,unsafe
"lemak kakao, bahan pengemulsi (fosfat dan nabati), Rempah (1, krustasea, Serbuk cabai, glukosa cair.",1,unsafe
"kapulaga bubuk, tepung singkong, Pewarna Beta Carotene (sintetik CI 40800), Beras pilihan (85, Sirup jagung, pengatur keasaman (asam laktat, Air minum.",0,safe
"kacang almond, Ekstrak Ragi, antioksidan tokoferol campuran pekat, garam (0.",1,unsafe
"Bihun: Pati jagung pilihan, B12), 19140 (102), Cokelat Paduan, kedelai.",1,unsafe
"VITAMIN Bl, 75120, penguat rasa mononatrium glutamat, garam murni, Alanin), air mineral.",0,safe
"Pati, Singkong ungu terpilih, tepung ubi kayu, Perisa, BUMBU MINYAK: MINYAK NABATI, Minyak goreng kelapa sawit (mengandung antioksidan TBHQ).",0,safe
"Air, Garam, Gula, Kacang Kedelai (8%), Tepung Gandum, Penguat Rasa (Dinatrium 5'-Inosinat, Dinatrium 5'-Guanylat), Pengawet (Natrium Benzoate).",1,unsafe
"Tepung porang terbaik (48%), bubuk beras pilihan, air murni",0,safe
"HIDROLISAT PROTEIN NABATI (MENGANDUNG PEWARNA KARAMEL IV), Rempah-Rempah, Selulosa Bubuk (E460)], 395%), Tanpa pengawet dan pemanis artifisial, ASAM FOLAT), PERISA ALAMI KENTANG PANGGANG, antioksidan TBHQ.",0,safe
"8% (Mengandung Rumput Laut (0, sari buah jeruk mandarin (4, aroma jeruk mandarin buatan, perisa ayam sintetis, Lemak Reroti (Mengandung Antioksidan BHA), Teh hijau sencha, Kurkumin CI.",0,safe
"pewarna Beta - Karoten (sayuran) CI, Antioksidan Natrium Eritorbat, minyak dari buah sawit (dengan antioksidan tokoferol), cabai merah giling, acidophilus, Lemak Reroti(mengandung antioksidan TBHQ).",0,safe
"Jagung berkualitas, Peringatan: Berisi alergen, almond, Ekstrak Ragi.",1,unsafe
"Bumbu Frankfurter, Bumbu Rasa Bawang Putih, Cokelat Bubuk (2%), madu murni (0, biru berlian FCF CI 42090), garam spesial (5%) (dengan penyedap rasa MSG, Tepung Beras.",0,safe
"Gula kristal, ekstrak asam jawa (0, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), Protein Nabati Terhidrolisis), Sirup Jagung Tinggi Fruktosa, asam askorbat), Minyak Nabati (mengandung antioksidan BHT).",0,safe
"Ekstrak Bawang Putih, Singkong iris pilihan, PENGEMBANG: NATRIUM BIKARBONAT, whey, madu (0.",1,unsafe
"Campuran, saus cabai (dengan penyedap MSG) (41%), glukosa cair, Tepung Natrium steoroil-2-laktolat.",0,safe
"REMAHAN BISKUIT (MENGANDUNG PERISA SINTETIK (COKELAT), air mineral, Penguat Rasa (Mononatrium Glutamat dan Dinatrium Ribonukleotida), telur, Natrium Karbonat).",1,unsafe
"Dekstrin, lihat daftar bahan yang dicetak tebal"", Pewama Alami Betakaroten CI 75130, Kacang Hazel, pewarna alami beta-karoten (sintetik) CI.",0,safe
"Ekstrak Bawang Putih, Bl2), Penstabil fosfat, Penguat Rasa Mononatrium Glutamat (MSG), Alpukat (1, ekstrak ragi).",0,safe
"Kakao Bubuk 2, Inufin, coklat cair pekat, minyak nabati murni, antioksidan (BHA dan BHT), singkong segar (31, penguat rasa mononatrium L glutamat.",0,safe
"bahan yang dicetak tebal, ASAM FOLAT), Kacang Pikan (15, Pati Termodifikasi Asam.",0,safe
"Bubuk porang (48%), tepung dari beras, air bersih",0,safe
"Pengental karagen, Tepung Kelapa, Gula (19%), Kacang Tanah (45, Pati Kentang, 99%), cabai merah, Kakao Bubuk 6.",0,safe
"Air bersih, dan Penguat Rasa Mononatrium Glutamat E621, Penguat Rasa, lemak Kakao).",0,safe
"18%), mentega, MINYAK NABATI (MENGANDUNG, Asam askorbat BHA & TBHQ, Pengental Hidroksipropil Dipati Fosfat.",1,unsafe
"TBHQ), Selongsong Sosis, Penstabil Natrium Karbonat, Minyak bumbu: Minyak tumbuhan.",0,safe
"Pengembang (Amonium Hidrogen Karbonat, Krimer, Bumbu Rasa BBQ Balado (mengandung Rempah (Bubuk Cabe (0, PENGATUR KEASAMAN (ASAM SITRAT (330).",0,safe
"52%), sorbat, kedelai, Bumbu 2% (Mengandung Cabe 2%).",1,unsafe
"tepung beras putih halus, Tartrazin CI No, disarankan tidak dikonsunsi oleh anak di bawah 5 (lima) tahun, Bumbu Frankfurter 1, perisa paprika natural, pewama alami karamel I, Glukosa.",0,safe
"Ubi ungu terbaik, minyak kelapa sawit, garam murni, gula pasir berkualitas",0,safe
Daun teh hijau,0,safe
"serbuk bawang putih, susu, Bihun: Pati jagung pilihan, BUMBU: Daging ayam (15%), pengental gom xanthan.",1,unsafe
"Pasta Cokelat (mengandung Minyak Kelapa Sawit, Kakao Bubuk (3.5%), Pasta Kacang Hazel, Kakao Massa (2%), Ekstrak Malt, Perisa Sintetik, Pengemulsi Nabati, Pemanis Alami Glikosida Steviol), Tepung Terigul, Gula, Beras, Kakao Bubuk (2.2%), Garam, Pengembang Pewarna Sintetik Makanan Coklat HT CI No. 20285. Mengandung Antioksidan (TBHQ dan Alfa Tokoferol) dan Pewama Alami Karamel III. 
Mengandung alergen: Susu, Kedelai, Kacang Hazel, Gluten.
Dvoduksi menggunakan peralatan yang juga memproses Telur, Ikan, Krustasea dan Sulfit.",1,unsafe
"penguat rasa (dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), mengandung Antioksidan Askorbil Patmitat, Daging Ayam (37, Merah Bit)), bawang merah goreng, sagu murni, Puree Mangga (10%).",0,safe
"Daging Iga Sapi (62, GARAM GURIH, Minyak Nabati (mengandung antioksidan tokoferol dan pewarna alami Beta-Karoten (sayuran) CI, Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan, kedelai.",1,unsafe
"14%), sorbat, Tomat Bubuk, Serbuk umbi porang murni (48%), Pisang Raja, telur bubuk, pemanis artifisial asesulfam-K.",1,unsafe
"kepiting, aroma ayam sintetis, minyak nabati, Gula (19%).",1,unsafe
"sesame, Dinatrium Inosinat, Konnyaku Bubuk, dinatrium inosinat dan guanilat).",1,unsafe
"Bumbu Rasa Bawang 5, kacang almond, 4%), Gula, BUMBU RASA RUMPUT LAUT (3.",1,unsafe
"Pewarna Makanan Alami Karamel I (E150a), telur bubuk, FCF Cl No 15985), premiks vitamin dan mineral, Minyak Kelapa Sawit (mengandung Antioksidan TBHQ), Paprika (0, Mangan Sulfat].",1,unsafe
"bubuk lada hitam, Dinatrium 5'-Ribonukleotida), Diproduksi menggunakan peralatan, terigu, Kakao Bubuk (1, (Riboflavin), ekstrak jeruk mandarin (4.",1,unsafe
"Air, kacang kedelai (31.2%), cuka buah, pasta bawang bombay",1,unsafe
"dinatrium 5'-guanilat [E627] & dinatrium 5'-inosinat [E631], Pengembang Pewarna Sintetik Makanan Coklat HT CI No, Gom Guar), beras olahan, kepiting, 5%)).",1,unsafe
"Tepung Terigu (29%), Ovaltine Bubuk (mengandung Ekstrak Malt, Whey Bubuk, Susu Bubuk) (28%), Lemak Reroti Nabati (mengandung
Antioksidan Askorbil Palmitat dan Tokoferol), Gula, Susu Bubuk (9,6%),
Pengemulsi (Lesitin Kedelai, Kalsium Karbonat), Garam, Kakao Bubuk, Kakao
Massa, Pengembang Natrium Bikarbonat, Perisa Sintetik.",1,unsafe
"tepung konjak, Laver kering (47%), Kayu Manis (1%), wijen, bubuk konjak.",1,unsafe
"Jagung pilihan, minyak tumbuhan, garam (1%)",0,safe
"Rempah-rempah, dan garam laut, Pewarna Alami (Beta-Karoten (sayuran) CI, 75130 (160a(ii).",0,safe
"Ekstrak daging kelapa (50%), air murni, gula, perisa cocopandan sintetik, pengatur pH (asam sitrat), bahan pengawet natrium benzoat, madu (0,01%). Tidak mengandung pemanis artifisial.",0,safe
"Teh hijau berkualitas, beras panggang",0,safe
"air matang, Pati Tapioka, perisa Identik alami lidah buaya, Kakao Bubuk (0, Cokelat Bubuk 6, zat pengemulsi nabati, SELULOSA, Pasta makaroni.",0,safe
"Sirup Jagung Tinggi Fruktosa, Pengental Pektin, DEKSTROSA MONOHIDRAT, sekuestran EDTA, HIDROLISAT PROTEIN NABATI (MENGANDUNG PEWARNA KARAMEL IV), Kakao Bubuk (11%).",0,safe
"Teh Hiiau Bubuk (0, Bumbu Asin, Gula (17%), Bebas pengawet dan pemanis buatan.",0,safe
"nisin), Minyak Sawit (mengandung Antbksidan TBHQ (E319)), Tapioka, bawang putih goreng, Gula Icing, Penguat rasa mononatrium L-glutamat, penyedap MSG, Rumput laut pilihan (47%).",0,safe
"Gula kristal, glukosa cair, pengatur keasaman (asam sitrat), ekstrak tamarind (0,80%), garam, pewarna alami karamel IV, aroma sintetis.",0,safe
"penguat tasa dinatrium inosinat dan guanilat) dan vitamin (A, Palmitat, tepung dari biji beras, kepiting, zat pengemulsi.",1,unsafe
"Oatmeal (41.67%), Pengganti Lemak Kakao, Krimer Minuman (Mengandung Susu Bubuk), Gula, Kakao Bubuk, Maltodekstrin, Dekstrosa Monohidrat, Pengemulsi Lesitin Kedelai E322,
Garam, Perisa Sintetik Cokelat.
Mengandung alergen, lihat daftar bahan yang dicetak tebal.
Diproduksi peralatan yang juga
memproses Kacang Tanah.",1,unsafe
"Penstabil dan Perisa Sintetik (mengandung Antioksidan Alfa Tokoferol), bubuk merica, Kacang Pohon dan Kacang Tanah, PENGUAT RASA (MONONATRIUM GLUTAMAT DAN, melon), Pengental Hidroksipropil Dipati Fosfat.",0,safe
"Teh hijau sencha murni, Perisa Sintetik (mengandung Antioksidan Tokoferol), lihat daftar bahan, lesitin kedelai, bawang merah (0, Nisin.",1,unsafe
"penguat rasa mononatrium L-glutamat, perisa alami), kepiting, sari asam jawa (0, kultur (streptococcus thermophilus.",1,unsafe
"Krimer Nabati Bubuk, Mengandung Gula dan Pemanis Buatan, pengental hidroksipropil dipati Fosfat, pewarna alami beta-karoten (sintetik) CI.",0,safe
"Singkong pilihan (64,92%), bubuk jagung berkualitas, pati jagung murni, minyak kelapa sawit, air steril, bahan pengemulsi",0,safe
"Tepung Terigu, Gula, Lemak Nabati, Cokelat Bubuk 6.39%. Dekstrosa, Penstabil Gliserin, Gula Aren, Maltodekstrin, Garam, Pengembang Natrium Bikarbonat, Pengemulsi Lesitin Kedelai, Perisa Sintetik Vanila,
Pengawet Kalium Sorbat.",1,unsafe
"Pemanis Alami Sorbitol Sirup, Jagung bubuk (65, ekstrak buah asam (0, Hidrolisat Protein Nabati, minyak dari kelapa sawit, Tomat Bubuk, Kakao (5 5%).",0,safe
"COKELAT BUBUK(0, kalsium dinatrium EDTA, salam, Tanpa bahan pengawet dan pemanis artifisial, Pengawet (Natrium Benzoate), madu pilihan (0.",0,safe
"Tepung Terigu, Tapioka, Bawang Merah, Gula, Garam, Cabe Merah, Minyak Nabati",1,unsafe
"Penstabil Natrium Tripolifosfat, garam spesial (5%) (berisi penguat rasa MSG, Pewama Alami Karmin CI, mengandung Antioksidan Askorbil Patmitat.",0,safe
"Cokelat Paduan, tepung pati jagung, Bubuk, Pengemulsi (Dinatrium Difosfat).",0,safe
"Penguat Rasa (Dinatrium 5'-Inosinat, Kentang segar, kacang mede, Informasi Alergen, hamil, Pewarna sintetik (Kuning FCF CI No.",1,unsafe
"Konsentrat sari buah lemon, Premix Vitamin dan Mineral, Tartrazin CI No, 75130, Sirup Jagung, serbuk bawang putih, daun jeruk kering.",0,safe
"Pati Jagung Gula, pemanis jenis dekstrosa, bubuk cabai merah, Pengental karagen, Bawang Putih Bubuk, 21%).",0,safe
"Krispi Beras (13%), Nori kering (47%), cabai rawit kecil (1%), campuran bumbu (berisi gula.",0,safe
"Daging Iga Sapi (62,02%), gula, madu, kecap asin (mengandung kedelai, penguat rasa dinatrium ribonukleotida, pengawet natrium benzoate), jahe
Mengandung allergen, lihat daftar
bahan yang dicetak tebal",1,unsafe
"Bubuk jagung (65,8%), ubi kayu (31,2%), air murni, minyak sawit, zat pengemulsi (fosfat, nabati)",0,safe
"Fruktosa, serbuk cokelat, bahan yang dicetak tebal, merica bubuk.",0,safe
"jus jeruk mandarin segar (4, Pewarna Sintetik Makanan Kuning FCF CI No, 8%), Informasi Alergen:, cream.",1,unsafe
"PENGEMULSI: MONO DAN DIGLISERIDA ASAM LEMAK, beras olahan, Dikalsium Fosfat, PENGEMBANG(NATRIUM HIDROGEN KARBONAT(500(ii))), Penstabil (Kalsium Karbonat).",0,safe
