nama produk,text,label,label_id,gold_label,group_key
Keripik Ubi Kayu Karuhun,"Potongan singkong terpilih, daun limau, garam halus, bubuk cabai, minyak goreng nabati, campuran rempah, bawang putih cincang.",safe,0,safe,keripik ubi kayu karuhun
Karuhun Cassava Chips,"Singkong iris pilihan, daun jeruk purut, garam beryodium, cabai bubuk, minyak goreng murni, bumbu rempah tradisional, bawang putih tumbuk.",safe,0,safe,karuhun cassava chips
Keripik Singkong Rasa Karuhun,"Singkong kering pilihan, daun jeruk wangi, garam laut, cabai giling, minyak kelapa sawit, rempah-rempah pilihan, bawang putih bubuk.",safe,0,safe,keripik singkong rasa karuhun
Karuhun Crispy Cassava,"Irisan tipis singkong premium, daun jeruk kering, garam murni, cabai rawit, minyak goreng berkualitas, bumbu rempah alami, bawang putih parut.",safe,0,safe,karuhun crispy cassava
Keripik Ubi Kayu Gaya Karuhun,"Singkong iris tipis, daun jeruk nipis, garam himalaya, cabai merah, minyak nabati, campuran rempah rahasia, bawang putih goreng.",safe,0,safe,keripik ubi kayu gaya karuhun
Karuhun Singkong Gurih,"Keripik singkong terbaik, daun jeruk bali, garam alami, cabai keriting, minyak goreng sehat, rempah pilihan, bawang putih kering.",safe,0,safe,karuhun singkong gurih
Krispi Ubi Ungu,"Ubi ungu berkualitas, minyak tumbuhan, garam dapur, gula kristal",safe,0,safe,krispi ubi ungu
Keripik Ungu Manis,"Singkong ungu terpilih, minyak sayur, garam halus, gula putih",safe,0,safe,keripik ungu manis
Ungu Chips Gurih,"Ubi jalar ungu premium, minyak nabati murni, garam beryodium, gula pasir halus",safe,0,safe,ungu chips gurih
Keripik Ubi Rasa Ungu,"Singkong ungu pilihan, minyak goreng nabati, garam laut, gula tebu",safe,0,safe,keripik ubi rasa ungu
Ungu Crispy Delight,"Ubi ungu terbaik, minyak kelapa sawit, garam murni, gula pasir berkualitas",safe,0,safe,ungu crispy delight
Keripik Singkong Ungu,"Ubi kayu ungu segar, minyak nabati sehat, garam alami, gula putih murni",safe,0,safe,keripik singkong ungu
Ungu Cassava Crisps,"Singkong ungu premium, minyak sayur pilihan, garam himalaya, gula kristal halus",safe,0,safe,ungu cassava crisps
Balado Pedas Kerupuk,"Daging ikan tenggiri, tepung sagu, garam dapur, minyak sayur, cabai merah kering, bawang merah iris",safe,0,safe,balado pedas kerupuk
Kerupuk Rasa Balado,"Ikan tenggiri giling, pati sagu, garam halus, minyak tumbuhan, bubuk cabai merah, bawang merah cincang",safe,0,safe,kerupuk rasa balado
Pedas Balado Krupuk,"Filet ikan tenggiri, sagu murni, garam beryodium, minyak nabati, cabai merah bubuk, bawang merah goreng",safe,0,safe,pedas balado krupuk
Kerupuk Ikan Balado,"Olahan ikan tenggiri, tepung sagu, garam laut, minyak goreng nabati, cabai merah giling, bawang merah bubuk",safe,0,safe,kerupuk ikan balado
Balado Crispy Crackers,"Daging tenggiri pilihan, sagu halus, garam murni, minyak nabati berkualitas, cabai merah kering, irisan bawang merah",safe,0,safe,balado crispy crackers
Kerupuk Pedas Ala Balado,"Ikan tenggiri cincang, bubuk sagu, garam dapur, minyak sayur murni, cabai merah tumbuk, bawang merah potong",safe,0,safe,kerupuk pedas ala balado
Spicy Balado Krupuk,"Tenggiri segar giling, pati sagu murni, garam alami, minyak nabati sehat, bubuk cabai merah pedas, bawang merah kering",safe,0,safe,spicy balado krupuk
Pilus Kerupuk,"Daging ikan tenggiri, tepung sagu, garam dapur, minyak sayur.",safe,0,safe,pilus kerupuk
Kerupuk Ikan Pilus,"Ikan tenggiri giling, pati sagu, garam halus, minyak nabati.",safe,0,safe,kerupuk ikan pilus
Pilus Ikan Crispy,"Filet ikan tenggiri, sagu murni, garam beryodium, minyak goreng.",safe,0,safe,pilus ikan crispy
Kerupuk Tenggiri Pilus,"Olahan ikan tenggiri, tepung sagu, garam laut, minyak goreng nabati.",safe,0,safe,kerupuk tenggiri pilus
Pilus Krupuk Gurih,"Daging tenggiri pilihan, sagu halus, garam murni, minyak sayur berkualitas.",safe,0,safe,pilus krupuk gurih
Kerupuk Pilus Renyah,"Ikan tenggiri cincang, bubuk sagu, garam dapur, minyak goreng murni.",safe,0,safe,kerupuk pilus renyah
Crispy Pilus Crackers,"Tenggiri segar giling, pati sagu murni, garam alami, minyak nabati sehat.",safe,0,safe,crispy pilus crackers
Kornet Tuna Kingsfisher,"Daging ikan tuna (70%), air bersih, kaldu sayuran, garam dapur (0,7%), penyedap rasa MSG",safe,0,safe,kornet tuna kingsfisher
Kingsfisher Tuna Corned,"Tuna segar (70%), air mineral, kaldu dari sayuran, garam (0,7%), penguat rasa mononatrium glutamat",safe,0,safe,kingsfisher tuna corned
Kornet Ikan Tuna Kingsfisher,"Filet ikan tuna (70%), air minum, kaldu nabati, garam laut (0,7%), MSG sebagai penyedap",safe,0,safe,kornet ikan tuna kingsfisher
Kingsfisher Olahan Tuna Kornet,"Tuna pilihan (70%), air murni, kaldu tumbuhan, garam (0,7%), mononatrium glutamat untuk memperkuat rasa",safe,0,safe,kingsfisher olahan tuna kornet
Tuna Kornet Premium Kingsfisher,"Daging tuna berkualitas (70%), air steril, kaldu sayur, garam beryodium (0,7%), penyedap MSG",safe,0,safe,tuna kornet premium kingsfisher
Kingsfisher Sajian Kornet Tuna,"Ikan tuna giling (70%), air bersih, kaldu nabati segar, garam (0,7%), MSG sebagai penguat rasa",safe,0,safe,kingsfisher sajian kornet tuna
Kornet Tuna Lezat Kingsfisher,"Tuna segar pilihan (70%), air minum berkualitas, kaldu sayuran alami, garam murni (0,7%), mononatrium glutamat untuk memperkaya cita rasa",safe,0,safe,kornet tuna lezat kingsfisher
Saus Mayo,"Minyak dari kedelai (dengan antioksidan askorbil palmitat), air bersih, kuning telur, gula (mengandung pengawet sulfit), garam dapur, pengatur asam (asam asetat dan asam laktat), MSG, pengental xanthan gum, minyak biji sawi, sekuestran EDTA, perisa paprika alami.",safe,0,safe,saus mayo
Mayones Lezat,"Minyak sari kedelai (mengandung antioksidan askorbil palmitat), air minum, kuning telur, gula (dengan sulfit sebagai pengawet), garam, pengatur keasaman (asam cuka dan asam susu), penyedap MSG, pengental gom xanthan, minyak mustard, EDTA sebagai sekuestran, perisa paprika natural.",safe,0,safe,mayones lezat
Krim Mayo,"Minyak nabati kedelai (dengan askorbil palmitat sebagai antioksidan), air mineral, kuning telur, gula (mengandung sulfit pengawet), garam laut, pengatur pH (asam asetat dan laktat), penyedap mononatrium glutamat, xanthan gum, minyak biji sawi, kalsium dinatrium EDTA, aroma paprika alami.",safe,0,safe,krim mayo
Mayonais Creamy,"Sari minyak kedelai (mengandung antioksidan askorbil palmitat), air murni, kuning telur segar, gula (dengan pengawet sulfit), garam, pengatur keasaman (asam asetat dan laktat), MSG, pengental xanthan, minyak mustard, EDTA kalsium dinatrium, ekstrak paprika alami.",safe,0,safe,mayonais creamy
Mayo Gurih,"Minyak olahan kedelai (dengan askorbil palmitat), air steril, kuning telur, gula (mengandung sulfit), garam beryodium, pengatur asam (asam cuka dan asam laktat), penyedap MSG, gom xanthan, minyak biji sawi, sekuestran EDTA, perisa paprika.",safe,0,safe,mayo gurih
Saus Mayonais Premium,"Minyak kedelai murni (mengandung antioksidan askorbil palmitat), air bersih, kuning telur ayam, gula (dengan pengawet sulfit), garam laut, pengatur keasaman (asam asetat dan laktat), MSG, xanthan gum, minyak mustard, kalsium dinatrium EDTA, ekstrak alami paprika.",safe,0,safe,saus mayonais premium
Mayones Nikmat,"Minyak dari biji kedelai (dengan antioksidan askorbil palmitat), air minum berkualitas, kuning telur segar, gula (mengandung sulfit pengawet), garam murni, pengatur pH (asam asetat dan asam laktat), penyedap rasa MSG, pengental gom xanthan, minyak biji sawi, EDTA sebagai sekuestran, perisa alami paprika.",safe,0,safe,mayones nikmat
Jeli Lezat,"Air bersih, gula pasir (19,5%), nata de coco (7,14%), bubuk jeli, pengatur asam (asam sitrat), perisa buatan (stroberi, leci, melon), tepung konjak, pewarna sintetis (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Bebas pengawet dan pemanis buatan. Diproduksi dengan alat yang juga mengolah produk susu.",safe,0,safe,jeli lezat
Jelly Delight,"Air minum, gula (19,5%), nata de coco segar (7,14%), serbuk jeli, pengatur keasaman (asam sitrat), perisa sintetis (stroberi, leci, melon), tepung konyaku, pewarna buatan (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Tanpa bahan pengawet dan pemanis artifisial. Diolah menggunakan peralatan yang juga memproses susu.",safe,0,safe,jelly delight
Nikmat Jelly,"Air murni, gula kristal (19,5%), potongan nata de coco (7,14%), jeli bubuk, pengatur pH (asam sitrat), perisa sintetik (stroberi, leci, melon), tepung konjak, pewarna sintetis (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Bebas dari pengawet dan pemanis buatan. Diproduksi dengan alat yang juga digunakan untuk produk susu.",safe,0,safe,nikmat jelly
Jeli Segar,"Air steril, gula putih (19,5%), nata de coco (7,14%), bubuk pembentuk jeli, pengatur keasaman (asam sitrat), perisa buatan (stroberi, leci, melon), tepung konyaku, pewarna sintetis (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Tidak mengandung pengawet dan pemanis buatan. Diproduksi dengan peralatan yang juga mengolah produk susu.",safe,0,safe,jeli segar
Jelly Manis,"Air bersih, gula (19,5%), nata de coco segar (7,14%), jeli bubuk, pengatur asam (asam sitrat), perisa sintetik (stroberi, leci, melon), tepung konjak, pewarna buatan (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Tanpa bahan pengawet dan pemanis artifisial. Diolah dengan alat yang juga digunakan untuk produk susu.",safe,0,safe,jelly manis
Jeli Istimewa,"Air minum berkualitas, gula pasir (19,5%), potongan nata de coco (7,14%), bubuk pembentuk jeli, pengatur keasaman (asam sitrat), perisa sintetis (stroberi, leci, melon), tepung konyaku, pewarna sintetik (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Bebas pengawet dan pemanis buatan. Diproduksi menggunakan peralatan yang juga memproses susu.",safe,0,safe,jeli istimewa
Jelly Kenyal,"Air murni, gula kristal (19,5%), nata de coco pilihan (7,14%), serbuk jeli, pengatur pH (asam sitrat), perisa buatan (stroberi, leci, melon), tepung konjak, pewarna sintetis (tartrazin CI 19140, merah allura CI 16035, biru berlian FCF CI 42090). Tanpa pengawet dan pemanis artifisial. Diproduksi dengan alat yang juga mengolah produk berbasis susu.",safe,0,safe,jelly kenyal
Kelapa Nata,"Ekstrak kelapa (50%), air bersih, gula pasir, perisa cocopandan buatan, pengatur asam (asam sitrat), pengawet natrium benzoat, madu (0,01%). Bebas pemanis artifisial.",safe,0,safe,kelapa nata
Nata Kelapa Segar,"Sari buah kelapa (50%), air minum, gula, aroma sintetis cocopandan, pengatur keasaman (asam sitrat), natrium benzoat sebagai pengawet, madu alami (0,01%). Tanpa pemanis buatan.",safe,0,safe,nata kelapa segar
Coco Nata,"Ekstrak daging kelapa (50%), air murni, gula, perisa cocopandan sintetik, pengatur pH (asam sitrat), bahan pengawet natrium benzoat, madu (0,01%). Tidak mengandung pemanis artifisial.",safe,0,safe,coco nata
Nata Kelapa Nikmat,"Sari kelapa pilihan (50%), air steril, gula, perisa buatan cocopandan, pengatur keasaman (asam sitrat), natrium benzoat untuk pengawet, madu murni (0,01%). Bebas dari pemanis buatan.",safe,0,safe,nata kelapa nikmat
Kelapa Nata Lezat,"Ekstrak kelapa segar (50%), air bersih, gula kristal, aroma sintetis cocopandan, pengatur asam (asam sitrat), pengawet natrium benzoat, madu alami (0,01%). Tanpa pemanis artifisial.",safe,0,safe,kelapa nata lezat
Nata de Coco Premium,"Sari buah kelapa berkualitas (50%), air minum, gula putih, perisa cocopandan sintetik, pengatur keasaman (asam sitrat), natrium benzoat sebagai bahan pengawet, madu (0,01%). Bebas pemanis buatan.",safe,0,safe,nata de coco premium
Coco Nata Istimewa,"Ekstrak daging kelapa terbaik (50%), air murni, gula pasir, perisa cocopandan buatan, pengatur pH (asam sitrat), pengawet natrium benzoat, madu pilihan (0,01%). Tidak menggunakan pemanis artifisial.",safe,0,safe,coco nata istimewa
Keripik Tortilla Asin Poco Loco,"Biji jagung, minyak sayur, garam dapur (1%)",safe,0,safe,keripik tortilla asin poco loco
Poco Loco Tortilla Gurih,"Jagung pilihan, minyak tumbuhan, garam (1%)",safe,0,safe,poco loco tortilla gurih
Tortilla Chips Poco Loco Rasa Asin,"Jagung giling, minyak nabati, garam laut (1%)",safe,0,safe,tortilla chips poco loco rasa asin
Keripik Jagung Asin Poco Loco,"Biji jagung pilihan, minyak goreng nabati, garam (1%)",safe,0,safe,keripik jagung asin poco loco
Poco Loco Tortilla Renyah Bergaram,"Jagung berkualitas, minyak sayur murni, garam (1%)",safe,0,safe,poco loco tortilla renyah bergaram
Salted Corn Chips Poco Loco,"Jagung segar, minyak nabati sehat, garam alami (1%)",safe,0,safe,salted corn chips poco loco
Poco Loco Tortilla Chips Gurih,"Jagung pilihan, minyak tumbuhan berkualitas, garam murni (1%)",safe,0,safe,poco loco tortilla chips gurih
Keripik Singkong Qtela Original,"Ubi kayu (63,5%), minyak sawit olein, campuran bumbu (berisi gula, MSG, serbuk bawang putih, serbuk bawang bombay, dinatrium guanilat dan dinatrium inosinat), garam (0,63%).",safe,0,safe,keripik singkong qtela original
Qtela Singkong Asli,"Singkong segar (63,5%), minyak kelapa sawit olein, bumbu (terdiri dari gula, penyedap MSG, bubuk bawang putih dan bombay, penguat rasa dinatrium guanilat dan inosinat), garam (0,63%).",safe,0,safe,qtela singkong asli
Kripik Ubi Kayu Qtela,"Singkong pilihan (63,5%), minyak olein dari kelapa sawit, campuran bumbu (mengandung gula, MSG, bubuk bawang putih dan bombay, dinatrium guanilat dan inosinat), garam dapur (0,63%).",safe,0,safe,kripik ubi kayu qtela
Qtela Singkong Renyah,"Ubi kayu berkualitas (63,5%), minyak sawit olein murni, bumbu (berisi gula, penguat rasa MSG, serbuk bawang putih dan bombay, dinatrium guanilat dan inosinat), garam (0,63%).",safe,0,safe,qtela singkong renyah
Singkong Goreng Qtela,"Singkong segar (63,5%), minyak olein kelapa sawit, racikan bumbu (mengandung gula, MSG, bubuk bawang putih dan bombay, penguat rasa dinatrium guanilat dan inosinat), garam laut (0,63%).",safe,0,safe,singkong goreng qtela
Qtela Chips Singkong,"Ubi kayu pilihan (63,5%), minyak olein sawit berkualitas, bumbu (terdiri dari gula, penyedap MSG, serbuk bawang putih dan bombay, dinatrium guanilat dan inosinat), garam (0,63%).",safe,0,safe,qtela chips singkong
Qtela Singkong Kriuk,"Singkong terbaik (63,5%), minyak olein dari buah sawit, campuran bumbu (berisi gula, MSG, bubuk bawang putih dan bombay, penguat rasa dinatrium guanilat dan inosinat), garam murni (0,63%).",safe,0,safe,qtela singkong kriuk
Mama Suka Seaweed Snack,"Rumput laut kering (47%), minyak dari jagung, garam beraroma (5%) (dengan MSG, dinatrium inosinat dan guanilat), minyak buah zaitun (4%), minyak biji wijen.",safe,0,safe,mama suka seaweed snack
Keripik Rumput Laut Mama Suka,"Alga laut (47%), minyak jagung murni, garam gurih (5%) (mengandung penyedap MSG, dinatrium inosinat dan guanilat), minyak zaitun (4%), minyak dari biji wijen.",safe,0,safe,keripik rumput laut mama suka
Mama Suka Nori Crispy,"Laver (47%), minyak dari biji jagung, garam berbumbu (5%) (berisi penguat rasa MSG, dinatrium inosinat dan guanilat), olive oil (4%), sesame oil.",safe,0,safe,mama suka nori crispy
Rumput Laut Renyah Mama Suka,"Nori kering (47%), corn oil, garam spesial (5%) (dengan penyedap rasa MSG, dinatrium inosinat dan guanilat), extra virgin olive oil (4%), minyak wijen.",safe,0,safe,rumput laut renyah mama suka
Mama Suka Seaweed Crisps,"Rumput laut pilihan (47%), minyak jagung murni, garam gurih (5%) (mengandung MSG, dinatrium inosinat dan guanilat sebagai penguat rasa), minyak zaitun murni (4%), minyak wijen asli.",safe,0,safe,mama suka seaweed crisps
Keripik Nori Mama Suka,"Laver kering (47%), minyak dari jagung, garam beraroma (5%) (dengan penyedap MSG, dinatrium inosinat dan guanilat), minyak zaitun extra virgin (4%), minyak biji wijen.",safe,0,safe,keripik nori mama suka
Mama Suka Laver Snack,"Rumput laut berkualitas (47%), corn oil, garam spesial (5%) (berisi penguat rasa MSG, dinatrium inosinat dan guanilat), olive oil (4%), sesame oil murni.",safe,0,safe,mama suka laver snack
ABC Sarden Pedas Ekstra,"Ikan sarden segar (51%), saus cabai pedas (dengan MSG) (41%), gula pasir, bawang putih segar, bawang bombay, garam dapur, cabai rawit (1%)",safe,0,safe,abc sarden pedas ekstra
Sarden Ekstra Pedas ABC,"Daging ikan sarden (51%), saus sambal (mengandung penyedap MSG) (41%), gula, siung bawang putih, bawang bombay, garam, cabai rawit segar (1%)",safe,0,safe,sarden ekstra pedas abc
ABC Ikan Sarden Super Pedas,"Sarden pilihan (51%), saus cabai merah (dengan penguat rasa MSG) (41%), gula, bawang putih cincang, irisan bawang bombay, garam, cabai rawit pedas (1%)",safe,0,safe,abc ikan sarden super pedas
Sarden Pedas Maksimal ABC,"Ikan sarden berkualitas (51%), saus sambal (mengandung MSG) (41%), gula pasir, bawang putih tumbuk, potongan bawang bombay, garam, cabai rawit (1%)",safe,0,safe,sarden pedas maksimal abc
ABC Sardines Bumbu Pedas,"Sarden segar (51%), saus cabai (dengan penyedap MSG) (41%), gula, bawang putih halus, irisan bawang bombay, garam, cabai rawit kecil (1%)",safe,0,safe,abc sardines bumbu pedas
Sarden ABC Rasa Pedas Gila,"Daging ikan sarden (51%), saus cabai merah (mengandung MSG) (41%), gula kristal, bawang putih, bawang bombay cincang, garam, cabai rawit pedas (1%)",safe,0,safe,sarden abc rasa pedas gila
ABC Extra Hot Sardines,"Ikan sarden pilihan (51%), saus sambal pedas (dengan penguat rasa MSG) (41%), gula, bawang putih, potongan bawang bombay, garam, cabai rawit segar (1%)",safe,0,safe,abc extra hot sardines
ABC Sarden Original,"Daging ikan sarden (51%), saus tomat segar (45%), gula pasir, garam dapur, bawang putih cincang (0,7%), irisan bawang merah",safe,0,safe,abc sarden original
Sarden Klasik ABC,"Sarden pilihan (51%), pasta tomat (45%), gula, garam, siung bawang putih (0,7%), bawang merah segar",safe,0,safe,sarden klasik abc
ABC Ikan Sarden Saus Tomat,"Ikan sarden berkualitas (51%), saus tomat murni (45%), gula kristal, garam, bawang putih halus (0,7%), potongan bawang merah",safe,0,safe,abc ikan sarden saus tomat
Sarden ABC Bumbu Tomat,"Sarden segar (51%), saus tomat kental (45%), gula, garam, bawang putih bubuk (0,7%), bawang merah cincang",safe,0,safe,sarden abc bumbu tomat
ABC Sardines Tomato Sauce,"Daging ikan sarden (51%), saus tomat homemade (45%), gula pasir, garam laut, bawang putih parut (0,7%), irisan tipis bawang merah",safe,0,safe,abc sardines tomato sauce
Sarden Saus Tomat ABC,"Ikan sarden pilihan (51%), pure tomat (45%), gula, garam, bawang putih tumbuk (0,7%), bawang merah iris",safe,0,safe,sarden saus tomat abc
ABC Sarden Tomat Lezat,"Sarden berkualitas (51%), saus tomat alami (45%), gula halus, garam, bawang putih segar (0,7%), potongan bawang merah",safe,0,safe,abc sarden tomat lezat
Irisan Lobak Pembungkus,"Lobak segar (60%), air minum, asam asetat, garam dapur, pengatur asam (asam sitrat, asam laktat), kalium sorbat, asam askorbat, gula glukosa, natrium sulfat.",safe,0,safe,irisan lobak pembungkus
Radish Slice Wrap,"Lobak pilihan (60%), air bersih, cuka, garam, pengatur keasaman (asam sitrat, asam laktat), bahan pengawet kalium sorbat, vitamin C, glukosa, natrium sulfat.",safe,0,safe,radish slice wrap
Potongan Lobak Tipis,"Lobak berkualitas (60%), air murni, asam asetat food grade, garam, pengatur pH (asam sitrat, asam laktat), kalium sorbat, antioksidan vitamin C, glukosa murni, natrium sulfat.",safe,0,safe,potongan lobak tipis
Wrapped Radish Slices,"Lobak segar (60%), air minum, asam cuka, garam laut, pengatur keasaman (asam sitrat, asam laktat), pengawet alami kalium sorbat, asam askorbat, gula glukosa, natrium sulfat.",safe,0,safe,wrapped radish slices
Irisan Lobak Siap Saji,"Lobak premium (60%), air steril, asam asetat food grade, garam, pengatur asam (asam sitrat, asam laktat), kalium sorbat, vitamin C, dekstrosa, natrium sulfat.",safe,0,safe,irisan lobak siap saji
Radish Wrapper Slices,"Lobak pilihan (60%), air bersih, cuka makanan, garam, pengatur keasaman (asam sitrat, asam laktat), pengawet kalium sorbat, antioksidan asam askorbat, glukosa murni, natrium sulfat.",safe,0,safe,radish wrapper slices
Potongan Lobak Pembungkus,"Lobak berkualitas tinggi (60%), air minum, asam asetat, garam dapur, pengatur pH (asam sitrat, asam laktat), kalium sorbat, vitamin C, glukosa, natrium sulfat.",safe,0,safe,potongan lobak pembungkus
Bubur Instan Super,"Beras pilihan (85,79%), pati singkong, maltodekstrin, garam dapur, gula pasir, MSG, perisa ayam buatan, minyak sayur (dengan TBHQ), irisan daun bawang, serbuk bawang putih, bubuk merica, vitamin (A dengan tokoferol, B1, B2, B6, B12).",safe,0,safe,bubur instan super
Super Porridge Mix,"Beras berkualitas (85,79%), tepung tapioka, maltodekstrin, garam, gula, penyedap rasa MSG, aroma ayam sintetis, minyak nabati (mengandung antioksidan TBHQ), potongan daun bawang, bubuk bawang putih, lada bubuk, vitamin (A dengan tokoferol, B1, B2, B6, B12).",safe,0,safe,super porridge mix
Bubur Siap Saji Super,"Beras putih (85,79%), tepung ubi kayu, maltodekstrin, garam, gula, penguat rasa MSG, perisa ayam artifisial, minyak tumbuhan (dengan TBHQ), daun bawang kering, serbuk bawang putih, bubuk lada hitam, vitamin (A mengandung tokoferol, B1, B2, B6, B12).",safe,0,safe,bubur siap saji super
Super Quick Porridge,"Beras premium (85,79%), tepung tapioka, maltodekstrin, garam laut, gula, MSG, perisa ayam sintetik, minyak nabati (dengan antioksidan TBHQ), daun bawang kering, bubuk bawang putih, lada halus, vitamin (A dengan tokoferol, B1, B2, B6, B12).",safe,0,safe,super quick porridge
Bubur Cepat Saji Super,"Beras berkualitas tinggi (85,79%), pati singkong, maltodekstrin, garam, gula pasir, penyedap MSG, aroma ayam buatan, minyak sayur (mengandung TBHQ), irisan daun bawang kering, bawang putih bubuk, merica bubuk, vitamin (A dengan tokoferol, B1, B2, B6, B12).",safe,0,safe,bubur cepat saji super
Super Instant Rice Porridge,"Beras pilihan (85,79%), tepung tapioka, maltodekstrin, garam, gula, MSG, perisa ayam sintetis, minyak nabati (dengan antioksidan TBHQ), potongan daun bawang kering, serbuk bawang putih, lada bubuk, vitamin (A mengandung tokoferol, B1, B2, B6, B12).",safe,0,safe,super instant rice porridge
Bubur Praktis Super,"Beras premium (85,79%), tepung singkong, maltodekstrin, garam, gula, penguat rasa MSG, aroma ayam artifisial, minyak tumbuhan (dengan TBHQ), daun bawang kering, bubuk bawang putih, merica halus, vitamin (A dengan tokoferol, B1, B2, B6, B12).",safe,0,safe,bubur praktis super
Permen Asam Tamarin,"Gula pasir, sirup glukosa, pengatur asam (asam sitrat), sari asam jawa (0,80%), garam dapur, pewarna makanan alami karamel IV, perisa buatan.",safe,0,safe,permen asam tamarin
Tamarin Candy,"Gula kristal, glukosa cair, pengatur keasaman (asam sitrat), ekstrak tamarind (0,80%), garam, pewarna alami karamel IV, aroma sintetis.",safe,0,safe,tamarin candy
Manisan Tamarin,"Gula, glukosa murni, pengatur pH (asam sitrat), sari buah asam (0,80%), garam, pewarna makanan karamel IV alami, perisa artifisial.",safe,0,safe,manisan tamarin
Tamarin Sweet Sour,"Gula halus, sirup glukosa, pengatur keasaman (asam sitrat), ekstrak asam jawa (0,80%), garam laut, pewarna alami karamel IV, aroma buatan.",safe,0,safe,tamarin sweet sour
Permen Tamarin Asam Manis,"Gula, glukosa cair, pengatur asam (asam sitrat), sari tamarind (0,80%), garam, pewarna makanan karamel IV natural, perisa sintetik.",safe,0,safe,permen tamarin asam manis
Tamarin Chewy Candy,"Gula putih, glukosa, pengatur keasaman (asam sitrat), ekstrak buah asam (0,80%), garam, pewarna alami karamel IV, aroma artifisial.",safe,0,safe,tamarin chewy candy
Tamarin Fruity Candy,"Gula kristal, sirup glukosa, pengatur keasaman (asam sitrat), ekstrak asam jawa (0,80%), garam halus, pewarna makanan alami karamel IV, perisa buatan.",safe,0,safe,tamarin fruity candy
Ujinotsuyu Sencha Green Tea Bags,Daun teh hijau,safe,0,safe,ujinotsuyu sencha green tea bags
Kantong Teh Hijau Sencha Ujinotsuyu,Teh hijau sencha,safe,0,safe,kantong teh hijau sencha ujinotsuyu
Ujinotsuyu Sencha Bon Cup Tea Sachets,Teh hijau pilihan,safe,0,safe,ujinotsuyu sencha bon cup tea sachets
Teh Celup Hijau Sencha Ujinotsuyu,Daun teh hijau sencha,safe,0,safe,teh celup hijau sencha ujinotsuyu
Ujinotsuyu Green Tea Sencha Bags,Teh hijau berkualitas,safe,0,safe,ujinotsuyu green tea sencha bags
Kantong Celup Sencha Ujinotsuyu,Teh hijau sencha murni,safe,0,safe,kantong celup sencha ujinotsuyu
Ujinotsuyu Sencha Green Tea Pouches,Daun teh hijau premium,safe,0,safe,ujinotsuyu sencha green tea pouches
Ujinotsuyu Genmaicha Green Tea with Rice,"Daun teh hijau, beras panggang",safe,0,safe,ujinotsuyu genmaicha green tea with rice
Kantong Teh Hijau Beras Genmaicha Ujinotsuyu,"Teh hijau, butiran beras",safe,0,safe,kantong teh hijau beras genmaicha ujinotsuyu
Ujinotsuyu Genmaicha Bon Cup Tea Sachets,"Teh hijau pilihan, beras goreng",safe,0,safe,ujinotsuyu genmaicha bon cup tea sachets
Teh Celup Hijau Beras Genmaicha Ujinotsuyu,"Daun teh hijau, beras kering",safe,0,safe,teh celup hijau beras genmaicha ujinotsuyu
Ujinotsuyu Green Tea Genmaicha Bags,"Teh hijau berkualitas, beras panggang",safe,0,safe,ujinotsuyu green tea genmaicha bags
Kantong Celup Genmaicha Ujinotsuyu,"Teh hijau, beras goreng crispy",safe,0,safe,kantong celup genmaicha ujinotsuyu
Ujinotsuyu Genmaicha Green Tea Rice Pouches,"Daun teh hijau premium, beras panggang pilihan",safe,0,safe,ujinotsuyu genmaicha green tea rice pouches
Jeli Agar Yukiguni Citrus,"Air bersih, gula dan sirup jagung fruktosa tinggi, polidekstrosa, jus jeruk mandarin (4,5%), bahan pengental (gom lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur asam (asam sitrat, trinatrium sitrat), gelatin dari ikan, aroma jeruk mandarin buatan, tepung konjak, pemanis asesulfam-K.",safe,0,safe,jeli agar yukiguni citrus
Yukiguni Mandarin Orange Jelly,"Air minum, gula dan sirup jagung kaya fruktosa, polidekstrosa, sari jeruk mandarin (4,5%), pengental (gom biji lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur keasaman (asam sitrat, trinatrium sitrat), gelatin ikan, perisa jeruk mandarin sintetis, bubuk konjak, pemanis artifisial asesulfam-K.",safe,0,safe,yukiguni mandarin orange jelly
Jelly Agar Yukiguni Rasa Jeruk,"Air murni, gula dan sirup jagung tinggi fruktosa, polidekstrosa, ekstrak jeruk mandarin (4,5%), pengental (gom lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur pH (asam sitrat, trinatrium sitrat), gelatin dari ikan, aroma jeruk mandarin artifisial, tepung konjak, pemanis buatan asesulfam-K.",safe,0,safe,jelly agar yukiguni rasa jeruk
